track_name,album_name,track_id,duration_ms_x,lyrics,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature
Mine,reputation Stadium Tour Surprise Song Playlist,6FmJKLpyCt42nP2IOVEVc2,231866,"[Intro]


Oh-oh, oh-oh


Oh-oh, oh-oh




[Verse 1]


You were in college working part time waitin' tables


Left a small town, never looked back


I was a flight risk with a fear of falling


Wonderin' why we bother with love if it never lasts




[Pre-Chorus]


I say, ""Can you believe it?""


As we're lyin' on the couch


The moment I could see it


Yes, yes, I can see it now




[Chorus]


Do you remember, we were sittin' there by the water?


You put your arm around me for the first time


You made a rebel of a careless man's careful daughter


You are the best thing that's ever been mine




[Verse 2]


Flash forward and we're takin' on the world together


And there's a drawer of my things at your place


You learn my secrets and you figure out why I'm guarded


You say we'll never make my parents' mistakes[Pre-Chorus]


But we got bills to pay


We got nothing figured out


When it was hard to take


Yes, yes, this is what I thought about




[Chorus]


Do you remember, we were sittin' there by the water?


You put your arm around me for the first time


You made a rebel of a careless man's careful daughter


You are the best thing that's ever been mine


Do you remember all the city lights on the water?


You saw me start to believe for the first time


You made a rebel of a careless man's careful daughter


You are the best thing that's ever been mine




[Post-Chorus]


Oh-oh, oh-oh




[Bridge]


And I remember that fight, 2:30AM


As everything was slipping right out of our hands


I ran out crying and you followed me out into the street


Braced myself for the goodbye


'Cause that's all I've ever known


Then you took me by surprise


You said, ""I'll never leave you alone""[Chorus]


You said, ""I remember how we felt sitting by the water


And every time I look at you, it's like the first time


I fell in love with a careless man's careful daughter


She is the best thing that's ever been mine""




[Post-Chorus]


Hold on, make it last


Hold on, never turn back


(Hold on) You made a rebel of a careless man's careful daughter (Make it last)


(Hold on) You are the best thing that's ever been mine (Hold on)




[Outro]


Yes, yes, do you believe it? (Hold on)


Yes, yes, we're gonna make it now (Hold on)


Yes, yes, I can see it


Yes, yes, I can see it now",Energetic,0.622,0.781,7,-2.945,1,0.0302,0.00311,3.1e-06,0.187,0.662,121.029,audio_features,6FmJKLpyCt42nP2IOVEVc2,spotify:track:6FmJKLpyCt42nP2IOVEVc2,https://api.spotify.com/v1/tracks/6FmJKLpyCt42nP2IOVEVc2,https://api.spotify.com/v1/audio-analysis/6FmJKLpyCt42nP2IOVEVc2,231867,4
Sparks Fly,reputation Stadium Tour Surprise Song Playlist,5h2sBwpUSAndjObfU3ti2r,262920,"[Verse 1]


The way you move is like a full on rainstorm and I'm a house of cards


You're the kind of reckless that should send me runnin'


But I kinda know that I won't get far


And you stood there in front of me, just close enough to touch


Close enough to hope you couldn't see what I was thinkin' of




[Chorus]


Drop everything now, meet me in the pouring rain


Kiss me on the sidewalk, take away the pain


'Cause I see sparks fly whenever you smile


Get me with those green eyes, baby, as the lights go down


Give me something that'll haunt me when you're not around


'Cause I see sparks fly whenever you smile




[Verse 2]


My mind forgets to remind me you're a bad idea


You touch me once and it's really somethin'


You find I'm even better than you imagined I would be


I'm on my guard for the rest of the world


But with you, I know it's no good


And I could wait patiently, but I really wish you would




[Chorus]


Drop everything now, meet me in the pouring rain


Kiss me on the sidewalk, take away the pain


'Cause I see sparks fly whenever you smile


Get me with those green eyes, baby, as the lights go down


Give me something that'll haunt me when you're not around


'Cause I see sparks fly whenever you smile[Bridge]


I run my fingers through your hair and watch the lights go wild


Just keep on keepin' your eyes on me, it's just wrong enough to make it feel right


And lead me up the staircase, won't you whisper soft and slow?


I'm captivated by you, baby, like a firework show




[Chorus]


Drop everything now, meet me in the pouring rain


Kiss me on the sidewalk (Ah-ah), take away the pain


'Cause I see sparks fly whenever you smile


Get me with those green eyes, baby, as the lights go down


Give me something that'll haunt me when you're not around


'Cause I see sparks fly whenever you smile




[Outro]


And the sparks fly


Oh, baby, smile


And the sparks fly",Energetic,0.61,0.782,5,-2.98,1,0.0309,0.041,0.0,0.16,0.399,114.974,audio_features,5h2sBwpUSAndjObfU3ti2r,spotify:track:5h2sBwpUSAndjObfU3ti2r,https://api.spotify.com/v1/tracks/5h2sBwpUSAndjObfU3ti2r,https://api.spotify.com/v1/audio-analysis/5h2sBwpUSAndjObfU3ti2r,262920,4
State Of Grace,reputation Stadium Tour Surprise Song Playlist,0YRGTdfmJPALpglAaraYUr,295720,"[Verse 1]


I'm walking fast through the traffic lights


Busy streets and busy lives


And all we know is touch and go


We are alone with our changing minds


We fall in love 'til it hurts or bleeds


Or fades in time




[Chorus]


And I never (Never)


Saw you coming


And I’ll never (Never)


Be the same




[Verse 2]


You come around and the armor falls


Pierce the room like a cannonball


Now, all we know is don’t let go


We are alone, just you and me


Up in your room and our slates are clean


Just twin fire signs, four blue eyes




[Pre-Chorus]


So you were never a saint


And I've loved in shades of wrong


We learn to live with the pain


Mosaic broken hearts


But this love is brave and wild[Chorus]


And I never (Never)


Saw you coming


And I’ll never (Never)


Be the same




[Bridge]


This is a state of grace


This is the worthwhile fight


Love is a ruthless game


Unless you play it good and right


These are the hands of fate


You’re my Achilles heel


This is the golden age


Of something good and right and real




[Chorus]


And I never (Never)


Saw you coming


And I’ll never


Be the same


And I never (Never)


Saw you coming


And I’ll never
 (So you were never a saint)


(And I've loved in shades of wrong)


Be the same
 (We learn to live with the pain)


(Mosaic broken hearts)


(But this love is brave and wild)[Outro]


This is a state of grace


This is the worthwhile fight


Love is a ruthless game


Unless you play it good and right",Energetic,0.591,0.828,4,-5.895,1,0.0333,0.000182,0.00115,0.0879,0.383,129.958,audio_features,0YRGTdfmJPALpglAaraYUr,spotify:track:0YRGTdfmJPALpglAaraYUr,https://api.spotify.com/v1/tracks/0YRGTdfmJPALpglAaraYUr,https://api.spotify.com/v1/audio-analysis/0YRGTdfmJPALpglAaraYUr,295720,4
Haunted,reputation Stadium Tour Surprise Song Playlist,6CB7DczrX9ZJB9Wkjegmaq,245413,"[Verse 1]


You and I walk a fragile line


I have known it all this time


But I never thought I'd live to see it break


It's getting dark and it's all too quiet


And I can't trust anything now


And it's coming over you like it's all a big mistake




[Pre-Chorus]


Woah, holding my breath


Won't lose you again


Something's made your eyes go cold




[Chorus]


Come on, come on, don't leave me like this


I thought I had you figured out


Something's gone terribly wrong


You're all I wanted


Come on, come on, don't leave me like this


I thought I had you figured out


Can't breathe whenever you're gone


Can't turn back now, I'm haunted




[Verse 2]


Stood there and watched you walk away


From everything we had


But I still mean every word I said to you


He will try to take away my pain


And he just might make me smile


But the whole time, I'm wishing he was you instead[Pre-Chorus]


Oh, holding my breath


Won't see you again


Something keeps me holding onto nothing




[Chorus]


Come on, come on, don't leave me like this


I thought I had you figured out


Something's gone terribly wrong


You're all I wanted


Come on, come on, don't leave me like this


I thought I had you figured out


Can't breathe whenever you're gone


Can't turn back now, I'm haunted




[Bridge]


I know, I know


I just know


You're not gone


You can't be gone, no




[Chorus]


Come on, come on, don't leave me like this


I thought I had you figured out


Something's gone terribly wrong


Won't finish what you started


Come on, come on, don't leave me like this


I thought I had you figured out


Can't breathe whenever you're gone


I can't go back, I'm haunted[Outro]


Oh-oh, oh-oh, oh-oh, oh


You and I walk a fragile line


I have known it all this time


Never ever thought I'd see it break


Never thought I'd see it",Energetic,0.43,0.948,5,-2.622,1,0.0605,0.0655,0.0,0.0612,0.371,162.026,audio_features,6CB7DczrX9ZJB9Wkjegmaq,spotify:track:6CB7DczrX9ZJB9Wkjegmaq,https://api.spotify.com/v1/tracks/6CB7DczrX9ZJB9Wkjegmaq,https://api.spotify.com/v1/audio-analysis/6CB7DczrX9ZJB9Wkjegmaq,245413,4
Never Grow Up,reputation Stadium Tour Surprise Song Playlist,1UPDfqsVIZLEiZeMuUsni2,292920,"[Verse 1]


Your little hand's wrapped around my finger


And it's so quiet in the world tonight


Your little eyelids flutter 'cause you're dreaming


So I tuck you in, turn on your favourite nightlight




[Pre-Chorus]


To you, everything's funny


You got nothing to regret


I'd give all I have, honey


If you could stay like that




[Chorus]


Oh, darling, don't you ever grow up


Don't you ever grow up, just stay this little


Oh, darling, don't you ever grow up


Don't you ever grow up, it could stay this simple


I won't let nobody hurt you


Won't let no one break your heart


And no one will desert you


Just try to never grow up




[Post-Chorus]


Never grow up




[Verse 2]


You're in the car, on the way to the movies


And you're mortified your mom's dropping you off


At fourteen, there's just so much you can't do


And you can't wait to move out someday and call your own shots[Pre-Chorus]


But don't make her drop you off around the block


Remember that she's gettin' older, too


And don't lose the way that you dance around


In your PJs getting ready for school




[Chorus]


Oh, darling, don't you ever grow up


Don't you ever grow up, just stay this little


Oh, darling, don't you ever grow up


Don't you ever grow up, it could stay this simple


No one's ever burned you


Nothing's ever left you scarred


And even though you want to


Just try to never grow up




[Bridge]


Take pictures in your mind of your childhood room


Memorize what it sounded like when your dad gets home


Remember the footsteps, remember the words said


And all your little brother's favorite songs


I just realized everything I have is, someday, gonna be gone




[Verse 3]


So, here I am in my new apartment


In a big city, they just dropped me off


It's so much colder than I thought it would be


So I tuck myself in and turn my nightlight on[Chorus]


Wish I'd never grown up


I wish I'd never grown up


Oh, I don't wanna grow up


Wish I'd never grown up, I could still be little


Oh, I don't wanna grow up


Wish I'd never grown up, it could still be simple


Oh, darling, don't you ever grow up


Don't you ever grow up, just stay this little


Oh, darlin', don't you ever grow up


Don't you ever grow up, it could stay this simple


I won't let nobody hurt you (Never grow up)


Won't let no one break your heart


And even though you want to


Please, try to never grow up




[Outro]


Oh, oh (Never grow up)


Don't you ever grow up


Oh (Never grow up)


Just never grow up",Calm,0.714,0.309,2,-8.828,1,0.0302,0.824,0.0,0.136,0.546,124.892,audio_features,1UPDfqsVIZLEiZeMuUsni2,spotify:track:1UPDfqsVIZLEiZeMuUsni2,https://api.spotify.com/v1/tracks/1UPDfqsVIZLEiZeMuUsni2,https://api.spotify.com/v1/audio-analysis/1UPDfqsVIZLEiZeMuUsni2,292920,4
Treacherous,reputation Stadium Tour Surprise Song Playlist,0r3U7SOcoj4DIEyN44Lt5z,242760,"[Verse 1]


Put your lips close to mine


As long as they don't touch


Out of focus, eye to eye


'Til the gravity's too much


And I'll do anything you say


If you say it with your hands


And I'd be smart to walk away


But you're quicksand




[Chorus]


This slope is treacherous


This path is reckless


This slope is treacherous


And I-I-I like it




[Verse 2]


I can't decide if it's a choice


Getting swept away


I hear the sound of my own voice


Asking you to stay


And all we are is skin and bone


Trained to get along


Forever going with the flow


But you're friction[Chorus]


This slope is treacherous


This path is reckless


This slope is treacherous


I, I, I like it




[Bridge]


Two headlights shine through the sleepless night


And I will get you, get you alone


Your name has echoed through my mind


And I just think you should, think you should know


That nothing safe is worth the drive


And I would follow you, follow you home


I'll follow you, follow you home




[Chorus]


This hope is treacherous


This daydream is dangerous


This hope is treacherous


I-I-I, I-I-I, I-I-I




[Bridge]


Two headlights shine through the sleepless night


And I will get you, get you alone


Your name has echoed through my mind


And I just think you should, think you should know


That nothing safe is worth the drive


And I would follow you, follow you home


I'll follow you, follow you home


I'll follow you, follow you home


I'll follow you, follow you home[Outro]


This slope is treacherous


I-I-I like it",Calm,0.704,0.621,2,-8.086,1,0.0334,0.101,4.3e-06,0.14,0.395,109.996,audio_features,0r3U7SOcoj4DIEyN44Lt5z,spotify:track:0r3U7SOcoj4DIEyN44Lt5z,https://api.spotify.com/v1/tracks/0r3U7SOcoj4DIEyN44Lt5z,https://api.spotify.com/v1/audio-analysis/0r3U7SOcoj4DIEyN44Lt5z,242760,4
Welcome To New York,1989 (Deluxe Edition),33Kq0AT5rvwyE4azisG08x,212600,"[Verse 1]


Walkin' through a crowd, the village is aglow


Kaleidoscope of loud heartbeats under coats


Everybody here wanted somethin' more


Searchin' for a sound we hadn't heard before


And it said




[Chorus]


Welcome to New York, it's been waitin' for you


Welcome to New York, welcome to New York


Welcome to New York, it's been waitin' for you


Welcome to New York, welcome to New York


It's a new soundtrack, I could dance to this beat, beat forevermore


The lights are so bright, but they never blind me, me


Welcome to New York, it's been waitin' for you


Welcome to New York, welcome to New York




[Verse 2]


When we first dropped our bags on apartment floors


Took our broken hearts, put them in a drawer


Everybody here was someone else before


And you can want who you want


Boys and boys and girls and girls




[Chorus]


Welcome to New York, it's been waitin' for you


Welcome to New York, welcome to New York


Welcome to New York, it's been waitin' for you


Welcome to New York, welcome to New York


It's a new soundtrack, I could dance to this beat, beat forevermore


The lights are so bright, but they never blind me, me


Welcome to New York (New York), it's been waitin' for you


Welcome to New York, welcome to New York[Bridge]


Like any great love, it keeps you guessing


Like any real love, it's ever-changing


Like any true love, it drives you crazy


But you know you wouldn't change anything, anything, anything




[Chorus]


Welcome to New York, it's been waitin' for you


Welcome to New York, welcome to New York


Welcome to New York, it's been waitin' for you


Welcome to New York, welcome to New York


It's a new soundtrack, I could dance to this beat


The lights are so bright, but they never blind me


Welcome to New York (New soundtrack), it's been waitin' for you


Welcome to New York, the lights are so bright, but they never blind me


Welcome to New York, so bright, they never blind me, yeah


Welcome to New York, welcome to New York",Calm,0.789,0.634,7,-4.762,1,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,audio_features,33Kq0AT5rvwyE4azisG08x,spotify:track:33Kq0AT5rvwyE4azisG08x,https://api.spotify.com/v1/tracks/33Kq0AT5rvwyE4azisG08x,https://api.spotify.com/v1/audio-analysis/33Kq0AT5rvwyE4azisG08x,212600,4
Blank Space,1989 (Deluxe Edition),2sC2P3BN0IXujNaaSyDmtP,231826,"[Verse 1]


Nice to meet you, where you been?


I could show you incredible things


Magic, madness, heaven, sin


Saw you there and I thought


""Oh, my God, look at that face


You look like my next mistake


Love's a game, wanna play?"" Ayy


New money, suit and tie


I can read you like a magazine


Ain't it funny? Rumors fly


And I know you heard about me


So, hey, let's be friends


I'm dying to see how this one ends


Grab your passport and my hand


I can make the bad guys good for a weekend




[Chorus]


So it's gonna be forever


Or it's gonna go down in flames?


You can tell me when it's over, mm


If the high was worth the pain


Got a long list of ex-lovers


They'll tell you I'm insane


'Cause you know I love the players


And you love the game


'Cause we're young and we're reckless


We'll take this way too far


It'll leave you breathless, mm


Or with a nasty scar


Got a long list of ex-lovers


They'll tell you I'm insane


But I've got a blank space, baby


And I'll write your name[Verse 2]


Cherry lips, crystal skies


I could show you incredible things


Stolen kisses, pretty lies


You're the king, baby, I'm your queen


Find out what you want


Be that girl for a month


Wait, the worst is yet to come, oh, no


Screaming, crying, perfect storms


I can make all the tables turn


Rose garden filled with thorns


Keep you second guessing, like


""Oh, my God, who is she?""


I get drunk on jealousy


But you'll come back each time you leave


'Cause, darling, I'm a nightmare dressed like a daydream




[Chorus]


So it's gonna be forever


Or it's gonna go down in flames?


You can tell me when it's over, mm


If the high was worth the pain


Got a long list of ex-lovers


They'll tell you I'm insane


'Cause you know I love the players


And you love the game


'Cause we're young and we're reckless (Oh)


We'll take this way too far


It'll leave you breathless (Oh-oh), mm


Or with a nasty scar


Got a long list of ex-lovers


They'll tell you I'm insane (Insane)


But I've got a blank space, baby


And I'll write your name[Bridge]


Boys only want love if it's torture


Don't say I didn't, say I didn't warn ya


Boys only want love if it's torture


Don't say I didn't, say I didn't warn ya




[Chorus]


So it's gonna be forever


Or it's gonna go down in flames?


You can tell me when it's over (Over), mm


If the high was worth the pain


Got a long list of ex-lovers


They'll tell you I'm insane (I'm insane)


'Cause you know I love the players


And you love the game (And you love the game)


'Cause we're young and we're reckless (Yeah)


We'll take this way too far (Ooh)


It'll leave you breathless, mm


Or with a nasty scar (With a nasty scar)


Got a long list of ex-lovers


They'll tell you I'm insane


But I've got a blank space, baby


And I'll write your name",Energetic,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,audio_features,2sC2P3BN0IXujNaaSyDmtP,spotify:track:2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/tracks/2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/audio-analysis/2sC2P3BN0IXujNaaSyDmtP,231827,4
Style,1989 (Deluxe Edition),1fo2ctLqj3zBhRQKOXprol,231000,"[Verse 1]


Midnight


You come and pick me up, no headlights


A long drive


Could end in burning flames or paradise


Fade into view, oh


It's been a while since I have even heard from you


(Heard from you)




[Pre-Chorus]


And I should just tell you to leave, 'cause I


Know exactly where it leads, but I


Watch us go 'round and 'round each time




[Chorus]


You got that James Dean daydream look in your eye


And I got that red lip classic thing that you like


And when we go crashing down, we come back every time


'Cause we never go out of style, we never go out of style


You got that long hair, slicked back, white T-shirt


And I got that good girl faith and a tight little skirt


And when we go crashing down, we come back every time


'Cause we never go out of style, we never go out of style




[Verse 2]


So it goes


He can't keep his wild eyes on the road, mm


Takes me home


The lights are off, he's taking off his coat, mm, yeah


I say, ""I heard, oh


That you've been out and about with some other girl""


Some other girl[Pre-Chorus]


He says, ""What you heard is true, but I


Can't stop thinking 'bout you and I""


I said, ""I've been there too a few times""




[Chorus]


'Cause you got that James Dean daydream look in your eye


And I got that red lip classic thing that you like


And when we go crashing down, we come back every time


'Cause we never go out of style, we never go out of style


You got that long hair, slicked back, white T-shirt


And I got that good girl faith and a tight little skirt (A tight little skirt)


And when we go crashing down, we come back every time


'Cause we never go out of style (We never go, we never go), we never go out of style




[Bridge]


Take me home (Ah)


Just take me home (Ah)


Yeah, just take me home (Ah)


Oh-oh, woah-oh, oh (Out of style)




[Chorus]


Oh, you got that James Dean daydream look in your eye


And I got that red lip classic thing that you like


And when we go crashing down (And when we go), we come back every time


'Cause we never go out of style, we never go out of style",Energetic,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,audio_features,1fo2ctLqj3zBhRQKOXprol,spotify:track:1fo2ctLqj3zBhRQKOXprol,https://api.spotify.com/v1/tracks/1fo2ctLqj3zBhRQKOXprol,https://api.spotify.com/v1/audio-analysis/1fo2ctLqj3zBhRQKOXprol,231000,4
Out Of The Woods,1989 (Deluxe Edition),6Nde5KuTXyB7jlPO4upaBo,235800,"[Verse 1]


Looking at it now


It all seems so simple


We were lying on your couch


I remember


You took a Polaroid of us


Then discovered (Then discovered)


The rest of the world was black and white


But we were in screaming color


And I remember thinking




[Chorus]


Are we out of the woods yet? Are we out of the woods yet?


Are we out of the woods yet? Are we out of the woods?


Are we in the clear yet? Are we in the clear yet?


Are we in the clear yet, in the clear yet? Good


Are we out of the woods yet? Are we out of the woods yet?


Are we out of the woods yet? Are we out of the woods?


Are we in the clear yet? Are we in the clear yet?


Are we in the clear yet, in the clear yet? Good


(Are we out of the woods?)




[Verse 2]


Looking at it now


Last December (Last December)


We were built to fall apart


Then fall back together (Back together)


Ooh, your necklace hanging from my neck


The night we couldn't quite forget


When we decided, we decided


To move the furniture so we could dance


Baby, like we stood a chance


Two paper airplanes flying, flying, flying


And I remember thinking[Chorus]


Are we out of the woods yet? Are we out of the woods yet?


Are we out of the woods yet? Are we out of the woods?


Are we in the clear yet? Are we in the clear yet?


Are we in the clear yet, in the clear yet? Good


Are we out of the woods yet? Are we out of the woods yet?


Are we out of the woods yet? (Oh) Are we out of the woods?


Are we in the clear yet? Are we in the clear yet?


Are we in the clear yet, in the clear yet? Good


(Are we out of the woods?)




[Bridge]


Remember when you hit the brakes too soon?


Twenty stitches in the hospital room


When you started crying, baby, I did too


But when the sun came up, I was looking at you


Remember when we couldn't take the heat?


I walked out, I said, ""I'm setting you free""


But the monsters turned out to be just trees


When the sun came up, you were looking at me


You were looking at me, oh


You were looking at me


(Are we out of the woods yet? Are we out of the woods yet?)


(Are we out of the woods yet? Are we out of the woods?)


I remember


(Are we in the clear yet? Are we in the clear yet?)


(Are we in the clear yet, in the clear yet? Good)


Oh, I remember[Chorus]


Are we out of the woods yet? Are we out of the woods yet? (Yeah)


Are we out of the woods yet? Are we out of the woods?


Are we in the clear yet? Are we in the clear yet? (Say, are we?)


Are we in the clear yet, in the clear yet? Good


Are we out of the woods yet? Are we out of the woods yet?


Are we out of the woods yet? Are we out of the woods?


Are we in the clear yet? (Yeah) Are we in the clear yet? (Yeah)


Are we in the clear yet, in the clear yet? Good (Clear yet? Good)


Are we out of the woods yet? Are we out of the woods yet?


Are we out of the woods yet? Are we out of the woods?


Are we in the clear yet? Are we in the clear yet?


Are we in the clear yet, in the clear yet? Good (Do you remember?)


Are we out of the woods yet? Are we out of the woods yet?


Are we out of the woods yet? Are we out of the woods?


Are we in the clear yet? Are we in the clear yet?


Are we in the clear yet, in the clear yet? Good",Sad,0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,audio_features,6Nde5KuTXyB7jlPO4upaBo,spotify:track:6Nde5KuTXyB7jlPO4upaBo,https://api.spotify.com/v1/tracks/6Nde5KuTXyB7jlPO4upaBo,https://api.spotify.com/v1/audio-analysis/6Nde5KuTXyB7jlPO4upaBo,235800,4
All You Had To Do Was Stay,1989 (Deluxe Edition),0lmMtDQ2ElasKU2qDAE6NN,193293,"[Intro]


(Hey, hey, hey)


(Hey, hey, hey)


(Hey, hey, hey)


(Hey, hey, hey)




[Verse 1]


People like you always want back


The love they gave away


And people like me wanna believe you


When you say you've changed


The more I think about it now


The less I know


All I know is that you drove us


Off the road




[Chorus]


(Stay) Hey, all you had to do was stay


Had me in the palm of your hand, then


Why'd you have to go and lock me out when I let you in?


(Stay) Hey, now you say you want it back


Now that it's just too late, well, could've been easy


All you had to do was (Stay)




[Post-Chorus]


All you had to do was (Stay)


All you had to do was (Stay)


All you had to do was (Stay)


All you had to do was stay[Verse 2]


Here you are now, calling me up


But I don't know what to say


I've been pickin' up the pieces


Of the mess you made


People like you always want back


The love they pushed aside


But people like me are gone forever


When you say goodbye




[Chorus]


(Stay) Hey, all you had to do was stay


Had me in the palm of your hand, then


Why'd you have to go and lock me out when I let you in?


(Stay) Hey, now you say you want it back


Now that it's just too late, well, could've been easy


All you had to do was (Stay)




[Post-Chorus]


All you had to do was (Stay)


All you had to do was (Stay)


All you had to do was (Stay, stay, stay, stay, stay)




[Bridge]


Let me remind you


This was what you wanted (Oh, oh, oh-oh-oh)


You ended it


You were all I wanted (Oh, oh, oh-oh-oh)


But not like this


Not like this, not like this


Oh, all you had to do was[Chorus]


(Stay) Hey, all you had to do was stay


Had me in the palm of your hand, then


Why'd you have to go and lock me out when I let you in?


(Stay) Hey, now you say you want it back


Now that it's just too late, well, could've been easy


All you had to do was


(Stay) Hey, all you had to do was stay


Had me in the palm of your hand, then


Why'd you have to go and lock me out when I let you in?


(Stay) Hey, now you say you want it back


Now that it's just too late, well, it could've been easy (All you had to do was stay)


All you had to do was (Stay)




[Post-Chorus]


All you had to do was (Stay, oh)


All you had to do was (Stay)


All you had to do was (Stay, ooh)


All you had to do was (Stay)",Energetic,0.605,0.725,5,-5.729,1,0.0323,0.00201,2.02e-05,0.101,0.539,96.97,audio_features,0lmMtDQ2ElasKU2qDAE6NN,spotify:track:0lmMtDQ2ElasKU2qDAE6NN,https://api.spotify.com/v1/tracks/0lmMtDQ2ElasKU2qDAE6NN,https://api.spotify.com/v1/audio-analysis/0lmMtDQ2ElasKU2qDAE6NN,193293,4
Shake It Off,1989 (Deluxe Edition),3fthfkkvy9av3q3uAGVf7U,219200,"[Verse 1]


I stay out too late


Got nothin' in my brain


That's what people say, mm-mm


That's what people say, mm-mm


I go on too many dates (Haha)


But I can't make them stay


At least, that's what people say, mm-mm


That's what people say, mm-mm




[Pre-Chorus]


But I keep cruisin'


Can't stop, won't stop movin'


It's like I got this music in my mind


Sayin', ""It's gonna be alright""




[Chorus]


'Cause the players gonna play, play, play, play, play


And the haters gonna hate, hate, hate, hate, hate


Baby, I'm just gonna shake, shake, shake, shake, shake


I shake it off, I shake it off


Heartbreakers gonna break, break, break, break, break


And the fakers gonna fake, fake, fake, fake, fake


Baby, I'm just gonna shake, shake, shake, shake, shake


I shake it off, I shake it off[Verse 2]


I never miss a beat


I'm lightnin' on my feet


And that's what they don't see, mm-mm


That's what they don't see, mm-mm


I'm dancin' on my own (Dancin' on my own)


I make the moves up as I go (Moves up as I go)


And that's what they don't know, mm-mm


That's what they don't know, mm-mm




[Pre-Chorus]


But I keep cruisin'


Can't stop, won't stop groovin'


It's like I got this music in my mind


Sayin', ""It's gonna be alright""




[Chorus]


'Cause the players gonna play, play, play, play, play


And the haters gonna hate, hate, hate, hate, hate


Baby, I'm just gonna shake, shake, shake, shake, shake


I shake it off, I shake it off


Heartbreakers gonna break, break, break, break, break


And the fakers gonna fake, fake, fake, fake, fake


Baby, I'm just gonna shake, shake, shake, shake, shake


I shake it off, I shake it off[Post-Chorus]


I shake it off, I shake it off


I, I, I shake it off, I shake it off


I, I, I shake it off, I shake it off


I, I, I shake it off, I shake it off




[Interlude]


Hey, hey, hey


Just think, while you've been gettin' down and out about the liars


And the dirty, dirty cheats of the world


You could've been gettin' down


To this sick beat




[Bridge]


